PartijID,Datum,SeizoenID,SpelerID,TegenstanderID,AantalCaramboles,TeHalenGemiddelde,Caramboles,Beurten,HoogsteSet,Gemiddelde,PlusMin
4639,"12/21/11 00:00:00",19,26,23,120,6,26,20,7,1.3,-4.6999998
4640,"12/28/11 00:00:00",19,6,23,32,1.6,22,20,4,1.1,-0.5
4641,"12/28/11 00:00:00",19,23,6,36,1.8,22,20,4,1.1,-0.69999993
4642,"12/28/11 00:00:00",19,41,42,20,1,17,17,4,1,0
4643,"12/28/11 00:00:00",19,42,41,32,1.6,36,17,8,2.1176472,0.51764715
4644,"12/28/11 00:00:00",19,25,16,39,1.95,36,20,5,1.8,-0.1500001
4645,"12/28/11 00:00:00",19,16,25,82,4.0999999,66,20,16,3.3,-0.79999995
4646,"12/28/11 00:00:00",19,3,39,43,2.1500001,18,13,7,1.3846154,-0.76538467
4647,"12/28/11 00:00:00",19,39,3,13,0.64999998,16,13,4,1.2307693,0.5807693
4648,"12/28/11 00:00:00",19,40,8,13,0.64999998,13,11,5,1.1818181,0.53181815
4649,"12/28/11 00:00:00",19,8,40,29,1.45,9,11,5,0.81818181,-0.63181823
4650,"12/28/11 00:00:00",19,34,26,53,2.6500001,57,18,7,3.1666667,0.51666665
4651,"12/28/11 00:00:00",19,26,34,120,6,113,18,27,6.2777777,0.27777767
4652,"12/28/11 00:00:00",19,21,39,34,1.7,36,16,7,2.25,0.54999995
4653,"12/28/11 00:00:00",19,39,21,13,0.64999998,5,16,2,0.3125,-0.33749998
4654,"12/28/11 00:00:00",19,3,42,43,2.1500001,29,16,6,1.8125,-0.3375001
4655,"12/28/11 00:00:00",19,42,3,32,1.6,32,16,16,2,0.39999998
4656,"12/28/11 00:00:00",19,16,23,82,4.0999999,57,20,12,2.8499999,-1.25
4657,"12/28/11 00:00:00",19,23,16,36,1.8,27,20,4,1.35,-0.44999993
4658,"12/28/11 00:00:00",19,19,41,43,2.1500001,21,14,4,1.5,-0.6500001
4659,"12/28/11 00:00:00",19,41,19,20,1,20,14,4,1.4285715,0.42857146
4660,"12/28/11 00:00:00",19,39,25,13,0.64999998,7,20,2,0.34999999,-0.29999998
4661,"12/28/11 00:00:00",19,25,39,39,1.95,39,20,7,1.95,0
4662,"12/28/11 00:00:00",19,8,6,29,1.45,22,20,5,1.1,-0.35000002
4663,"12/28/11 00:00:00",19,6,8,32,1.6,24,20,5,1.2,-0.39999998
4664,"12/28/11 00:00:00",19,35,21,18,0.89999998,11,20,3,0.55000001,-0.34999996
4665,"12/28/11 00:00:00",19,21,35,34,1.7,13,20,4,0.64999998,-1.0500001
4666,"12/28/11 00:00:00",19,37,33,27,1.35,29,12,8,2.4166667,1.0666667
4667,"12/28/11 00:00:00",19,33,37,38,1.9,17,12,5,1.4166666,-0.48333335
4668,"12/28/11 00:00:00",19,32,26,18,0.89999998,18,18,3,1,0.10000002
4669,"12/28/11 00:00:00",19,26,32,120,6,80,18,13,4.4444447,-1.5555553
4670,"12/28/11 00:00:00",19,40,34,13,0.64999998,13,17,4,0.7647059,0.11470592
4671,"12/28/11 00:00:00",19,34,40,53,2.6500001,30,17,8,1.7647059,-0.8852942
4672,"01/04/12 00:00:00",19,19,6,43,2.1500001,35,20,7,1.75,-0.4000001
4673,"01/04/12 00:00:00",19,6,19,32,1.6,33,20,5,1.65,0.049999952
4674,"01/04/12 00:00:00",19,34,23,53,2.6500001,43,20,12,2.1500001,-0.5
4675,"01/04/12 00:00:00",19,23,34,36,1.8,17,20,3,0.85000002,-0.94999993
4676,"01/04/12 00:00:00",19,35,21,18,0.89999998,9,17,2,0.52941179,-0.37058818
4677,"01/04/12 00:00:00",19,21,35,34,1.7,36,17,6,2.1176472,0.41764712
4678,"01/04/12 00:00:00",19,25,39,39,1.95,14,11,3,1.2727273,-0.6772728
4679,"01/04/12 00:00:00",19,39,25,13,0.64999998,13,11,5,1.1818181,0.53181815
4680,"01/04/12 00:00:00",19,14,42,20,1,21,20,7,1.05,0.049999952
4681,"01/04/12 00:00:00",19,42,14,32,1.6,29,20,7,1.45,-0.14999998
4682,"01/04/12 00:00:00",19,40,10,13,0.64999998,13,13,7,1,0.35000002
4683,"01/04/12 00:00:00",19,10,40,27,1.35,15,13,2,1.1538461,-0.19615388
4684,"01/04/12 00:00:00",19,33,40,38,1.9,23,13,6,1.7692307,-0.13076925
4685,"01/04/12 00:00:00",19,40,33,13,0.64999998,14,13,6,1.0769231,0.42692316
4686,"01/04/12 00:00:00",19,19,37,43,2.1500001,37,18,8,2.0555556,-0.094444513
4687,"01/04/12 00:00:00",19,37,19,27,1.35,27,18,5,1.5,0.14999998
4688,"01/04/12 00:00:00",19,39,21,13,0.64999998,12,20,4,0.60000002,-0.049999952
4689,"01/04/12 00:00:00",19,21,39,34,1.7,21,20,5,1.05,-0.6500001
4690,"01/04/12 00:00:00",19,42,34,32,1.6,34,16,6,2.125,0.52499998
4691,"01/04/12 00:00:00",19,34,42,53,2.6500001,34,16,13,2.125,-0.5250001
4692,"01/04/12 00:00:00",19,25,14,39,1.95,26,16,6,1.625,-0.32500005
4693,"01/04/12 00:00:00",19,14,25,20,1,20,16,5,1.25,0.25
4694,"01/04/12 00:00:00",19,10,6,27,1.35,33,19,7,1.7368422,0.38684213
4695,"01/04/12 00:00:00",19,6,10,32,1.6,29,19,6,1.5263158,-0.073684216
4696,"01/04/12 00:00:00",19,35,23,18,0.89999998,19,12,4,1.5833334,0.6833334
4697,"01/04/12 00:00:00",19,23,35,36,1.8,21,12,6,1.75,-0.049999952
4698,"01/04/12 00:00:00",19,3,37,43,2.1500001,23,20,4,1.15,-1.0000001
4699,"01/04/12 00:00:00",19,37,3,27,1.35,14,20,3,0.69999999,-0.65000004
4700,"01/04/12 00:00:00",19,19,33,43,2.1500001,26,15,6,1.7333333,-0.41666675
4701,"01/04/12 00:00:00",19,33,19,38,1.9,48,15,17,3.2,1.3000001
4702,"01/04/12 00:00:00",19,14,10,20,1,18,20,3,0.89999998,-0.10000002
4703,"01/04/12 00:00:00",19,10,14,27,1.35,29,20,6,1.45,0.10000002
4704,"01/11/12 00:00:00",19,41,42,20,1,15,17,5,0.88235295,-0.11764705
4705,"01/11/12 00:00:00",19,42,41,32,1.6,32,17,5,1.8823529,0.28235292
4706,"01/11/12 00:00:00",19,13,40,18,0.89999998,13,17,4,0.7647059,-0.13529408
4707,"01/11/12 00:00:00",19,40,13,13,0.64999998,14,17,5,0.82352942,0.17352945
4708,"01/11/12 00:00:00",19,34,39,53,2.6500001,154,16,23,9.625,6.9749999
4709,"01/11/12 00:00:00",19,39,34,13,0.64999998,9,16,4,0.5625,-0.087499976
4710,"01/11/12 00:00:00",19,14,33,20,1,13,18,4,0.72222221,-0.27777779
4711,"01/11/12 00:00:00",19,33,14,38,1.9,39,18,10,2.1666667,0.26666677
4712,"01/11/12 00:00:00",19,6,21,32,1.6,35,10,10,3.5,1.9
4713,"01/11/12 00:00:00",19,21,6,34,1.7,18,10,6,1.8,0.099999905
4714,"01/11/12 00:00:00",19,10,23,27,1.35,27,18,5,1.5,0.14999998
4715,"01/11/12 00:00:00",19,23,10,36,1.8,26,18,6,1.4444444,-0.35555553
4716,"01/11/12 00:00:00",19,25,16,39,1.95,34,20,6,1.7,-0.25
4717,"01/11/12 00:00:00",19,16,25,82,4.0999999,51,20,19,2.55,-1.55
4718,"01/11/12 00:00:00",19,3,42,43,2.1500001,31,20,5,1.55,-0.60000014
4719,"01/11/12 00:00:00",19,42,3,32,1.6,27,20,4,1.35,-0.25
4720,"01/11/12 00:00:00",19,13,39,18,0.89999998,19,16,3,1.1875,0.28750002
4721,"01/11/12 00:00:00",19,39,13,13,0.64999998,6,16,2,0.375,-0.27499998
4722,"01/11/12 00:00:00",19,33,40,38,1.9,37,20,7,1.85,-0.049999952
4723,"01/11/12 00:00:00",19,40,33,13,0.64999998,8,20,2,0.40000001,-0.24999997
4724,"01/11/12 00:00:00",19,14,6,20,1,20,18,5,1.1111112,0.11111116
4725,"01/11/12 00:00:00",19,6,14,32,1.6,30,18,7,1.6666666,0.066666603
4726,"01/11/12 00:00:00",19,21,34,34,1.7,30,20,5,1.5,-0.20000005
4727,"01/11/12 00:00:00",19,34,21,53,2.6500001,42,20,7,2.0999999,-0.55000019
4728,"01/11/12 00:00:00",19,41,25,20,1,17,20,4,0.85000002,-0.14999998
4729,"01/11/12 00:00:00",19,25,41,39,1.95,36,20,7,1.8,-0.1500001
4730,"01/11/12 00:00:00",19,39,6,13,0.64999998,13,9,8,1.4444444,0.79444444
4731,"01/11/12 00:00:00",19,6,39,32,1.6,18,9,9,2,0.39999998
4732,"01/11/12 00:00:00",19,16,23,82,4.0999999,74,20,10,3.7,-0.39999986
4733,"01/11/12 00:00:00",19,23,16,36,1.8,29,20,5,1.45,-0.3499999
4734,"01/11/12 00:00:00",19,40,3,13,0.64999998,9,13,4,0.69230771,0.042307734
4735,"01/11/12 00:00:00",19,3,40,43,2.1500001,58,13,18,4.4615383,2.3115382
4736,"01/18/12 00:00:00",19,21,33,34,1.7,20,18,4,1.1111112,-0.58888888
4737,"01/18/12 00:00:00",19,33,21,38,1.9,38,18,4,2.1111112,0.21111119
4738,"01/18/12 00:00:00",19,35,34,18,0.89999998,9,16,2,0.5625,-0.33749998
4739,"01/18/12 00:00:00",19,34,35,53,2.6500001,53,16,25,3.3125,0.6624999
4740,"01/18/12 00:00:00",19,39,26,13,0.64999998,13,15,3,0.86666667,0.2166667
4741,"01/18/12 00:00:00",19,26,39,120,6,53,15,14,3.5333333,-2.4666667
4742,"01/18/12 00:00:00",19,25,23,39,1.95,14,20,3,0.69999999,-1.25
4743,"01/18/12 00:00:00",19,23,25,36,1.8,43,20,11,2.1500001,0.35000014
4744,"01/18/12 00:00:00",19,6,32,32,1.6,32,12,6,2.6666667,1.0666667
4745,"01/18/12 00:00:00",19,32,6,18,0.89999998,13,12,3,1.0833334,0.1833334
4746,"01/18/12 00:00:00",19,35,42,18,0.89999998,17,18,3,0.94444442,0.044444442
4747,"01/18/12 00:00:00",19,42,35,32,1.6,32,18,10,1.7777778,0.17777777
4748,"01/18/12 00:00:00",19,34,33,53,2.6500001,33,19,6,1.7368422,-0.91315794
4749,"01/18/12 00:00:00",19,33,34,38,1.9,40,19,6,2.1052632,0.20526326
4750,"01/18/12 00:00:00",19,25,26,39,1.95,28,10,7,2.8,0.8499999
4751,"01/18/12 00:00:00",19,26,25,120,6,122,10,36,12.2,6.1999998
4752,"01/18/12 00:00:00",19,3,21,43,2.1500001,16,20,4,0.80000001,-1.3500001
4753,"01/18/12 00:00:00",19,21,3,34,1.7,24,20,5,1.2,-0.5
4754,"01/18/12 00:00:00",19,39,40,13,0.64999998,10,20,2,0.5,-0.14999998
4755,"01/18/12 00:00:00",19,40,39,13,0.64999998,12,20,5,0.60000002,-0.049999952
4756,"01/18/12 00:00:00",19,23,34,36,1.8,23,17,9,1.3529412,-0.4470588
4757,"01/18/12 00:00:00",19,34,23,53,2.6500001,60,17,21,3.5294118,0.8794117
4758,"01/18/12 00:00:00",19,3,25,43,2.1500001,44,19,11,2.3157895,0.16578937
4759,"01/18/12 00:00:00",19,25,3,39,1.95,35,19,5,1.8421053,-0.10789478
4760,"01/18/12 00:00:00",19,19,6,43,2.1500001,30,15,9,2,-0.1500001
4761,"01/18/12 00:00:00",19,6,19,32,1.6,26,15,6,1.7333333,0.13333333
4762,"01/25/12 00:00:00",19,41,39,20,1,7,12,1,0.58333331,-0.41666669
4763,"01/25/12 00:00:00",19,39,41,13,0.64999998,14,12,3,1.1666666,0.51666665
4764,"01/25/12 00:00:00",19,42,37,32,1.6,41,20,10,2.05,0.44999993
4765,"01/25/12 00:00:00",19,37,42,27,1.35,24,20,8,1.2,-0.14999998
4766,"01/25/12 00:00:00",19,8,32,29,1.45,26,18,5,1.4444444,-0.0055556297
4767,"01/25/12 00:00:00",19,32,8,18,0.89999998,18,18,4,1,0.10000002
4768,"01/25/12 00:00:00",19,13,37,18,0.89999998,16,19,5,0.84210527,-0.057894707
4769,"01/25/12 00:00:00",19,37,13,27,1.35,27,19,4,1.4210526,0.071052551
4770,"01/25/12 00:00:00",19,41,6,20,1,20,20,4,1,0
4771,"01/25/12 00:00:00",19,6,41,32,1.6,21,20,4,1.05,-0.55000007
4772,"01/25/12 00:00:00",19,34,40,53,2.6500001,54,20,13,2.7,0.049999952
4773,"01/25/12 00:00:00",19,40,34,13,0.64999998,6,20,2,0.30000001,-0.34999996
4774,"01/25/12 00:00:00",19,14,39,20,1,14,14,5,1,0
4775,"01/25/12 00:00:00",19,39,14,13,0.64999998,13,14,3,0.9285714,0.27857143
4776,"01/25/12 00:00:00",19,42,21,32,1.6,25,20,7,1.25,-0.35000002
4777,"01/25/12 00:00:00",19,21,42,34,1.7,21,20,5,1.05,-0.6500001
4778,"01/25/12 00:00:00",19,25,10,39,1.95,16,20,3,0.80000001,-1.1500001
4779,"01/25/12 00:00:00",19,10,25,27,1.35,17,20,4,0.85000002,-0.5
4780,"01/25/12 00:00:00",19,40,3,13,0.64999998,13,20,4,0.64999998,0
4781,"01/25/12 00:00:00",19,3,40,43,2.1500001,33,20,8,1.65,-0.50000012
4782,"01/25/12 00:00:00",19,35,23,18,0.89999998,17,20,4,0.85000002,-0.049999952
4783,"01/25/12 00:00:00",19,23,35,36,1.8,29,20,5,1.45,-0.3499999
4784,"01/25/12 00:00:00",19,25,33,39,1.95,41,17,15,2.4117646,0.46176457
4785,"01/25/12 00:00:00",19,33,25,38,1.9,25,17,9,1.4705882,-0.42941177
4786,"01/25/12 00:00:00",19,13,6,18,0.89999998,18,19,6,0.94736844,0.047368467
4787,"01/25/12 00:00:00",19,6,13,32,1.6,19,19,4,1,-0.60000002
4788,"01/25/12 00:00:00",19,21,34,34,1.7,35,15,9,2.3333333,0.63333321
4789,"01/25/12 00:00:00",19,34,21,53,2.6500001,42,15,12,2.8,0.14999986
4790,"01/25/12 00:00:00",19,23,42,36,1.8,24,20,5,1.2,-0.5999999
4791,"01/25/12 00:00:00",19,42,23,32,1.6,20,20,6,1,-0.60000002
4792,"01/25/12 00:00:00",19,3,41,43,2.1500001,26,19,6,1.3684211,-0.78157902
4793,"01/25/12 00:00:00",19,41,3,20,1,21,19,4,1.1052631,0.10526311
4794,"01/25/12 00:00:00",19,13,6,18,0.89999998,9,12,4,0.75,-0.14999998
4795,"01/25/12 00:00:00",19,6,13,32,1.6,33,12,12,2.75,1.15
4796,"02/01/12 00:00:00",20,38,34,16,0.80000001,9,11,3,0.81818181,0.018181801
4797,"02/01/12 00:00:00",20,34,38,51,2.55,51,11,17,4.6363635,2.0863636
4798,"02/01/12 00:00:00",20,40,37,14,0.69999999,3,12,1,0.25,-0.44999999
4799,"02/01/12 00:00:00",20,37,40,24,1.2,24,12,6,2,0.79999995
4800,"02/01/12 00:00:00",20,41,42,20,1,12,12,3,1,0
4801,"02/01/12 00:00:00",20,42,41,31,1.55,31,12,5,2.5833333,1.0333333
4802,"02/01/12 00:00:00",20,21,33,32,1.6,33,11,11,3,1.4
4803,"02/01/12 00:00:00",20,33,21,34,1.7,13,11,5,1.1818181,-0.51818192
4804,"02/01/12 00:00:00",20,39,6,13,0.64999998,13,20,3,0.64999998,0
4805,"02/01/12 00:00:00",20,6,39,31,1.55,14,20,5,0.69999999,-0.84999996
4806,"02/01/12 00:00:00",20,38,25,16,0.80000001,21,19,3,1.1052631,0.3052631
4807,"02/01/12 00:00:00",20,25,38,33,1.65,33,19,6,1.7368422,0.086842179
4808,"02/01/12 00:00:00",20,40,42,14,0.69999999,9,20,3,0.44999999,-0.25
4809,"02/01/12 00:00:00",20,42,40,31,1.55,35,20,7,1.75,0.20000005
4810,"02/01/12 00:00:00",20,23,34,34,1.7,32,20,6,1.6,-0.10000002
4811,"02/01/12 00:00:00",20,34,23,51,2.55,48,20,8,2.4000001,-0.14999986
4812,"02/01/12 00:00:00",20,33,41,34,1.7,25,14,5,1.7857143,0.085714221
4813,"02/01/12 00:00:00",20,41,33,20,1,22,14,4,1.5714285,0.57142854
4814,"02/01/12 00:00:00",20,3,21,38,1.9,39,16,9,2.4375,0.53750002
4815,"02/01/12 00:00:00",20,21,3,32,1.6,22,16,7,1.375,-0.22500002
4816,"02/01/12 00:00:00",20,39,10,13,0.64999998,6,20,2,0.30000001,-0.34999996
4817,"02/01/12 00:00:00",20,10,39,24,1.2,15,20,4,0.75,-0.45000005
4818,"02/01/12 00:00:00",20,25,6,33,1.65,28,20,4,1.4,-0.25
4819,"02/01/12 00:00:00",20,6,25,31,1.55,29,20,5,1.45,-0.099999905
4820,"02/01/12 00:00:00",20,3,23,38,1.9,29,20,4,1.45,-0.44999993
4821,"02/01/12 00:00:00",20,23,3,34,1.7,28,20,4,1.4,-0.30000007
4822,"02/01/12 00:00:00",20,34,40,51,2.55,19,8,9,2.375,-0.17499995
4823,"02/01/12 00:00:00",20,40,34,14,0.69999999,14,8,7,1.75,1.05
4824,"02/01/12 00:00:00",20,41,23,20,1,21,11,9,1.9090909,0.90909088
4825,"02/01/12 00:00:00",20,23,41,34,1.7,21,11,5,1.9090909,0.20909083
4826,"02/01/12 00:00:00",20,6,39,31,1.55,14,9,4,1.5555556,0.0055556297
4827,"02/01/12 00:00:00",20,39,6,13,0.64999998,13,9,4,1.4444444,0.79444444
4828,"02/01/12 00:00:00",20,25,3,33,1.65,25,20,4,1.25,-0.39999998
4829,"02/01/12 00:00:00",20,3,25,38,1.9,14,20,6,0.69999999,-1.2
4830,"02/01/12 00:00:00",20,41,34,20,1,20,13,5,1.5384616,0.53846157
4831,"02/01/12 00:00:00",20,34,41,51,2.55,33,13,14,2.5384614,-0.011538506
4832,"02/09/12 00:00:00",20,35,19,16,0.80000001,13,20,3,0.64999998,-0.15000004
4833,"02/09/12 00:00:00",20,19,35,36,1.8,26,20,7,1.3,-0.5
4834,"02/09/12 00:00:00",20,40,39,14,0.69999999,3,6,2,0.5,-0.19999999
4835,"02/09/12 00:00:00",20,39,40,13,0.64999998,13,6,10,2.1666667,1.5166668
4836,"02/09/12 00:00:00",20,42,38,31,1.55,31,14,6,2.2142856,0.66428566
4837,"02/09/12 00:00:00",20,38,42,16,0.80000001,10,14,4,0.71428573,-0.085714281
4838,"02/09/12 00:00:00",20,21,33,32,1.6,32,17,6,1.8823529,0.28235292
4839,"02/09/12 00:00:00",20,33,21,34,1.7,30,17,7,1.7647059,0.064705849
4840,"02/09/12 00:00:00",20,40,34,14,0.69999999,11,19,3,0.57894737,-0.12105262
4841,"02/09/12 00:00:00",20,34,40,51,2.55,55,19,15,2.8947368,0.34473681
4842,"02/09/12 00:00:00",20,14,26,17,0.85000002,18,8,5,2.25,1.4
4843,"02/09/12 00:00:00",20,26,14,104,5.1999998,54,8,24,6.75,1.5500002
4844,"02/09/12 00:00:00",20,25,39,33,1.65,22,20,6,1.1,-0.54999995
4845,"02/09/12 00:00:00",20,39,25,13,0.64999998,10,20,4,0.5,-0.14999998
4846,"02/09/12 00:00:00",20,23,42,34,1.7,16,20,4,0.80000001,-0.90000004
4847,"02/09/12 00:00:00",20,42,23,31,1.55,16,20,3,0.80000001,-0.74999994
4848,"02/09/12 00:00:00",20,33,34,34,1.7,28,20,5,1.4,-0.30000007
4849,"02/09/12 00:00:00",20,34,33,51,2.55,50,20,14,2.5,-0.049999952
4850,"02/09/12 00:00:00",20,40,26,14,0.69999999,6,12,2,0.5,-0.19999999
4851,"02/09/12 00:00:00",20,26,40,104,5.1999998,105,12,34,8.75,3.5500002
4852,"02/09/12 00:00:00",20,41,21,20,1,19,20,4,0.94999999,-0.050000012
4853,"02/09/12 00:00:00",20,21,41,32,1.6,25,20,5,1.25,-0.35000002
4854,"02/09/12 00:00:00",20,3,39,38,1.9,31,20,9,1.55,-0.35000002
4855,"02/09/12 00:00:00",20,39,3,13,0.64999998,10,20,2,0.5,-0.14999998
4856,"02/09/12 00:00:00",20,35,23,16,0.80000001,8,20,2,0.40000001,-0.40000001
4857,"02/09/12 00:00:00",20,23,35,34,1.7,29,20,10,1.45,-0.25
4858,"02/09/12 00:00:00",20,3,25,38,1.9,23,20,6,1.15,-0.75
4859,"02/09/12 00:00:00",20,25,3,33,1.65,36,20,7,1.8,0.14999998
4860,"02/09/12 00:00:00",20,35,41,16,0.80000001,11,16,2,0.6875,-0.11250001
4861,"02/09/12 00:00:00",20,41,35,20,1,21,16,5,1.3125,0.3125
4862,"02/09/12 00:00:00",20,25,34,33,1.65,33,11,13,3,1.35
4863,"02/09/12 00:00:00",20,34,25,51,2.55,21,11,7,1.9090909,-0.64090908
4864,"02/09/12 00:00:00",20,41,23,20,1,22,9,6,2.4444444,1.4444444
4865,"02/09/12 00:00:00",20,23,41,34,1.7,15,9,4,1.6666666,-0.033333421
4866,"02/16/12 00:00:00",20,32,34,17,0.85000002,17,14,4,1.2142857,0.36428571
4867,"02/16/12 00:00:00",20,34,32,51,2.55,34,14,7,2.4285715,-0.12142849
4868,"02/16/12 00:00:00",20,39,42,13,0.64999998,7,20,2,0.34999999,-0.29999998
4869,"02/16/12 00:00:00",20,42,39,31,1.55,24,20,5,1.2,-0.3499999
4870,"02/16/12 00:00:00",20,35,41,16,0.80000001,10,15,4,0.66666669,-0.13333333
4871,"02/16/12 00:00:00",20,41,35,20,1,20,15,5,1.3333334,0.33333337
4872,"02/16/12 00:00:00",20,40,21,14,0.69999999,15,13,7,1.1538461,0.45384616
4873,"02/16/12 00:00:00",20,21,40,32,1.6,13,13,4,1,-0.60000002
4874,"02/16/12 00:00:00",20,6,26,31,1.55,29,13,7,2.2307692,0.68076921
4875,"02/16/12 00:00:00",20,26,6,104,5.1999998,110,13,32,8.4615383,3.2615385
4876,"02/16/12 00:00:00",20,14,25,17,0.85000002,18,15,4,1.2,0.35000002
4877,"02/16/12 00:00:00",20,25,14,33,1.65,32,15,7,2.1333334,0.48333347
4878,"02/16/12 00:00:00",20,10,33,24,1.2,20,19,3,1.0526316,-0.14736843
4879,"02/16/12 00:00:00",20,33,10,34,1.7,38,19,8,2,0.29999995
4880,"02/16/12 00:00:00",20,41,23,20,1,15,19,3,0.78947371,-0.21052629
4881,"02/16/12 00:00:00",20,23,41,34,1.7,35,19,10,1.8421053,0.14210522
4882,"02/16/12 00:00:00",20,16,3,74,3.7,85,17,15,5,1.3
4883,"02/16/12 00:00:00",20,3,16,38,1.9,23,17,7,1.3529412,-0.54705882
4884,"02/16/12 00:00:00",20,35,21,16,0.80000001,6,20,4,0.30000001,-0.5
4885,"02/16/12 00:00:00",20,21,35,32,1.6,31,20,8,1.55,-0.050000072
4886,"02/16/12 00:00:00",20,14,39,17,0.85000002,17,12,3,1.4166666,0.5666666
4887,"02/16/12 00:00:00",20,39,14,13,0.64999998,5,12,1,0.41666666,-0.23333332
4888,"02/16/12 00:00:00",20,42,26,31,1.55,31,15,6,2.0666666,0.51666665
4889,"02/16/12 00:00:00",20,26,42,104,5.1999998,102,15,29,6.8000002,1.6000004
4890,"02/16/12 00:00:00",20,40,6,14,0.69999999,14,14,5,1,0.30000001
4891,"02/16/12 00:00:00",20,6,40,31,1.55,11,14,3,0.78571427,-0.76428568
4892,"02/16/12 00:00:00",20,25,3,33,1.65,26,19,12,1.3684211,-0.2815789
4893,"02/16/12 00:00:00",20,3,25,38,1.9,38,19,5,2,0.10000002
4894,"02/16/12 00:00:00",20,19,39,36,1.8,36,19,5,1.8947369,0.094736934
4895,"02/16/12 00:00:00",20,39,19,13,0.64999998,9,19,3,0.47368422,-0.17631575
4896,"02/16/12 00:00:00",20,16,23,74,3.7,65,20,12,3.25,-0.45000005
4897,"02/16/12 00:00:00",20,23,16,34,1.7,28,20,13,1.4,-0.30000007
4898,"02/22/12 00:00:00",20,14,16,17,0.85000002,18,15,3,1.2,0.35000002
4899,"02/22/12 00:00:00",20,16,14,74,3.7,49,15,17,3.2666667,-0.4333334
4900,"02/22/12 00:00:00",20,19,23,36,1.8,36,16,7,2.25,0.45000005
4901,"02/22/12 00:00:00",20,23,19,34,1.7,34,16,6,2.125,0.42499995
4902,"02/22/12 00:00:00",20,6,39,31,1.55,29,20,7,1.45,-0.099999905
4903,"02/22/12 00:00:00",20,39,6,13,0.64999998,7,20,2,0.34999999,-0.29999998
4904,"02/22/12 00:00:00",20,3,23,38,1.9,38,15,13,2.5333333,0.63333333
4905,"02/22/12 00:00:00",20,23,3,34,1.7,17,15,4,1.1333333,-0.56666672
4906,"02/22/12 00:00:00",20,21,26,32,1.6,12,15,3,0.80000001,-0.80000001
4907,"02/22/12 00:00:00",20,26,21,104,5.1999998,105,15,22,7,1.8000002
4908,"02/22/12 00:00:00",20,35,42,16,0.80000001,10,12,3,0.83333331,0.033333302
4909,"02/22/12 00:00:00",20,42,35,31,1.55,32,12,7,2.6666667,1.1166668
4910,"02/22/12 00:00:00",20,19,39,36,1.8,31,20,5,1.55,-0.25
4911,"02/22/12 00:00:00",20,39,19,13,0.64999998,12,20,4,0.60000002,-0.049999952
4912,"02/22/12 00:00:00",20,3,6,38,1.9,21,20,5,1.05,-0.85000002
4913,"02/22/12 00:00:00",20,6,3,31,1.55,31,20,7,1.55,0
4914,"02/22/12 00:00:00",20,40,14,14,0.69999999,10,6,5,1.6666666,0.96666664
4915,"02/22/12 00:00:00",20,14,40,17,0.85000002,17,6,7,2.8333333,1.9833332
4916,"02/22/12 00:00:00",20,41,23,20,1,10,18,3,0.55555558,-0.44444442
4917,"02/22/12 00:00:00",20,23,41,34,1.7,35,18,10,1.9444444,0.24444437
4918,"02/22/12 00:00:00",20,33,26,34,1.7,26,20,4,1.3,-0.4000001
4919,"02/22/12 00:00:00",20,26,33,104,5.1999998,84,20,26,4.1999998,-1
4920,"02/22/12 00:00:00",20,21,42,32,1.6,24,12,7,2,0.39999998
4921,"02/22/12 00:00:00",20,42,21,31,1.55,31,12,7,2.5833333,1.0333333
4922,"02/22/12 00:00:00",20,19,6,36,1.8,30,20,5,1.5,-0.29999995
4923,"02/22/12 00:00:00",20,6,19,31,1.55,27,20,4,1.35,-0.19999993
4924,"02/22/12 00:00:00",20,14,34,17,0.85000002,19,17,4,1.1176471,0.26764703
4925,"02/22/12 00:00:00",20,34,14,51,2.55,30,17,7,1.7647059,-0.78529406
4926,"02/22/12 00:00:00",20,39,40,13,0.64999998,8,16,3,0.5,-0.14999998
4927,"02/22/12 00:00:00",20,40,39,14,0.69999999,14,16,3,0.875,0.17500001
4928,"02/22/12 00:00:00",20,41,37,20,1,11,20,3,0.55000001,-0.44999999
4929,"02/22/12 00:00:00",20,37,41,24,1.2,22,20,5,1.1,-0.10000002
4930,"02/29/12 00:00:00",20,16,40,74,3.7,58,16,13,3.625,-0.075000048
4931,"02/29/12 00:00:00",20,40,16,14,0.69999999,14,16,3,0.875,0.17500001
4932,"02/29/12 00:00:00",20,19,39,36,1.8,33,16,5,2.0625,0.26250005
4933,"02/29/12 00:00:00",20,39,19,13,0.64999998,13,16,3,0.8125,0.16250002
4934,"02/29/12 00:00:00",20,41,40,20,1,12,15,3,0.80000001,-0.19999999
4935,"02/29/12 00:00:00",20,40,41,14,0.69999999,15,15,2,1,0.30000001
4936,"02/29/12 00:00:00",20,3,40,38,1.9,27,20,7,1.35,-0.54999995
4937,"02/29/12 00:00:00",20,40,3,14,0.69999999,13,20,2,0.64999998,-0.050000012
4938,"02/29/12 00:00:00",20,8,23,27,1.35,33,15,11,2.2,0.85000002
4939,"02/29/12 00:00:00",20,23,8,34,1.7,23,15,6,1.5333333,-0.16666675
4940,"02/29/12 00:00:00",20,16,35,74,3.7,75,13,20,5.7692308,2.0692308
4941,"02/29/12 00:00:00",20,35,16,16,0.80000001,11,13,5,0.84615386,0.046153843
